order_id,date,Products,region,quantity_sold,unit_price,total_sales
10462,5/21/2024,sports,east,10,$128.99 ,1289.9
10463,4/14/2024,clothings,north ,10,$13.45 ,134.5
10464,6/30/2024,clothings,east,9,  ,
10465,4/2/2024,toys,north ,7,$50.13 ,350.91
10466,2/13/2024,sports,west,1,$84.22 ,84.22
10467,1/23/2024,sports,north ,1,$101.02 ,101.02
10468,1/7/2024,books,east,5,$111.37 ,556.85
10469,2/18/2024,clothings,west,8,$38.42 ,307.36
10470,6/8/2024,clothings,west,5,$95.66 ,478.3
10471,6/27/2024,clothings,north ,5,$131.33 ,656.65
10472,6/4/2024,Electronics,north ,2,$122.75 ,245.5
10473,2/23/2024,clothings,east,9,$152.27 ,1370.43
10474,5/18/2024,toys,east,8,$93.30 ,746.4
10475,1/28/2024,Home goods,north ,5,$74.08 ,370.4
10476,3/6/2024,books,west,4,$182.22 ,728.88
10477,5/31/2024,clothings,south,1,$156.20 ,156.2
10478,5/12/2024,toys,north ,10,$46.97 ,469.7
10479,5/11/2024,books,north ,1,$104.35 ,104.35
10480,6/27/2024,sports,west,10,$172.95 ,1729.5
10481,2/7/2024,toys,north ,2,$141.57 ,283.14
10482,2/14/2024,toys,east,2,$107.35 ,214.7
10483,2/18/2024,Electronics,east,8,$106.02 ,848.16
10484,4/15/2024,Electronics,north ,,$99.06 ,
10485,2/2/2024,sports,north ,10,$162.95 ,1629.5
10486,1/18/2024,books,north ,3,$92.12 ,276.36
10487,6/18/2024,Electronics,north ,10,$193.80 ,1938
10488,6/4/2024,sports,west,3,$116.78 ,350.34
10489,2/26/2024,sports,east,5,$53.22 ,266.1
10490,1/8/2024,clothings,north ,10,$101.55 ,1015.5
10491,4/11/2024,Electronics,east,5,$122.73 ,613.65
10492,6/2/2024,clothings,north ,3,$163.18 ,489.54
10493,6/9/2024,toys,east,10,$102.99 ,1029.9
10494,2/5/2024,Electronics,west,8,$21.40 ,171.2
10495,4/18/2024,sports,west,3,$108.38 ,325.14
10496,1/18/2024,books,south,5,$80.72 ,403.6
10497,5/16/2024,Electronics,west,2,$64.75 ,129.5
10498,3/15/2024,Electronics,east,1,$35.63 ,35.63
10499,6/4/2024,books,north ,9,$149.64 ,1346.76
10500,2/9/2024,clothings,west,2,$183.80 ,367.6
10501,6/25/2024,Electronics,south,,$21.39 ,
10502,3/16/2024,toys,north ,3,$73.67 ,221.01
10503,4/10/2024,Home goods,east,9,$17.63 ,158.67
10504,3/24/2024,Electronics,north ,1,$104.08 ,104.08
10505,6/7/2024,Home goods,west,8,$195.29 ,1562.32
10506,2/19/2024,sports,north ,5,$180.12 ,900.6
10507,3/6/2024,Electronics,south,1,$49.66 ,49.66
10508,6/3/2024,clothings,east,2,$115.76 ,231.52
10509,6/3/2024,toys,north ,10,$22.71 ,227.1
10510,3/23/2024,toys,north ,10,$28.34 ,283.4
10511,1/9/2024,Home goods,north ,1,$32.46 ,32.46
10512,1/5/2024,Electronics,east,1,$148.77 ,148.77
10513,4/5/2024,Electronics,south,9,$128.62 ,1157.58
10514,6/24/2024,Home goods,east,3,$24.65 ,73.95
10515,3/28/2024,books,west,2,$93.68 ,187.36
10516,3/30/2024,clothings,east,2,$74.00 ,148
10517,3/15/2024,Electronics,west,4,$19.73 ,78.92
10518,2/20/2024,clothings,east,,$107.95 ,
10519,6/19/2024,toys,west,2,$51.98 ,103.96
10520,5/14/2024,Electronics,north ,6,$114.88 ,689.28
10521,5/27/2024,toys,west,6,$191.82 ,1150.92
10522,4/24/2024,Electronics,west,6,$80.01 ,480.06
10523,1/23/2024,books,west,7,$75.46 ,528.22
10524,1/11/2024,sports,east,4,$106.80 ,427.2
10525,6/1/2024,sports,east,9,$186.84 ,1681.56
10526,2/24/2024,Home goods,east,8,$108.85 ,870.8
10527,6/14/2024,toys,east,4,$108.52 ,434.08
10528,5/2/2024,toys,west,6,$149.30 ,895.8
10529,6/25/2024,Electronics,north ,5,$151.60 ,758
10530,1/27/2024,sports,north ,8,$187.85 ,1502.8
10531,2/9/2024,toys,west,9,$178.43 ,1605.87
10532,5/14/2024,clothings,north ,8,$124.56 ,996.48
10533,2/17/2024,Home goods,north ,8,$195.68 ,1565.44
10534,3/16/2024,Home goods,west,6,$87.84 ,527.04
10535,2/7/2024,Electronics,west,8,$80.32 ,642.56
10536,5/28/2024,toys,east,4,$120.84 ,483.36
10537,5/15/2024,books,north ,8,$44.91 ,359.28
10538,4/14/2024,Electronics,north ,2,$74.90 ,149.8
10539,4/17/2024,books,east,5,$82.33 ,411.65
10540,6/4/2024,Home goods,east,8,$72.43 ,579.44
10541,5/15/2024,clothings,east,9,$100.02 ,900.18
10542,2/9/2024,Home goods,west,1,$101.93 ,101.93
10543,4/14/2024,toys,west,9,$86.83 ,781.47
10544,1/24/2024,Home goods,west,1,$29.07 ,29.07
10545,4/3/2024,sports,north ,5,  ,
10546,1/6/2024,sports,south,8,$134.84 ,1078.72
10547,5/25/2024,books,north ,8,$54.50 ,436
10548,3/9/2024,Electronics,west,5,$150.68 ,753.4
10549,3/11/2024,Electronics,north ,2,$136.94 ,273.88
10550,2/26/2024,Home goods,west,,$71.35 ,
10551,4/15/2024,sports,south,6,$13.79 ,82.74
10552,1/12/2024,sports,north ,4,$116.19 ,464.76
10553,2/27/2024,Home goods,south,7,$104.44 ,731.08
10554,4/28/2024,clothings,east,10,$175.44 ,1754.4
10555,6/25/2024,sports,east,5,$113.55 ,567.75
10556,3/28/2024,Electronics,south,5,$53.87 ,269.35
10557,1/27/2024,sports,south,1,$151.60 ,151.6
10558,1/19/2024,Home goods,north ,6,$110.00 ,660
10559,3/11/2024,Electronics,south,5,$122.79 ,613.95
10560,1/15/2024,books,east,7,$46.38 ,324.66
10561,2/9/2024,clothings,north ,2,$189.34 ,378.68
10562,2/19/2024,Electronics,west,8,$96.71 ,773.68
10563,3/30/2024,toys,north ,7,$177.96 ,1245.72
10564,4/28/2024,books,west,2,$68.85 ,137.7
10565,4/14/2024,toys,north ,1,$41.36 ,41.36
10566,3/20/2024,Electronics,north ,2,$68.21 ,136.42
10567,4/12/2024,toys,east,3,$35.77 ,107.31
10568,3/21/2024,toys,east,8,$16.08 ,128.64
10569,5/25/2024,sports,east,1,$94.28 ,94.28
10570,1/11/2024,books,east,,$147.75 ,
10571,3/25/2024,sports,west,10,$107.34 ,1073.4
10572,6/3/2024,Home goods,south,5,$101.60 ,508
10573,6/29/2024,toys,east,3,$77.68 ,233.04
10574,5/24/2024,clothings,south,8,$53.13 ,425.04
10575,4/27/2024,sports,south,4,$13.94 ,55.76
10576,1/2/2024,Electronics,south,1,$11.84 ,11.84
10577,2/13/2024,clothings,west,4,$148.59 ,594.36
10578,4/11/2024,toys,north ,1,$21.81 ,21.81
10579,4/23/2024,toys,east,1,$106.19 ,106.19
10580,1/24/2024,toys,south,10,$80.62 ,806.2
10581,6/1/2024,clothings,south,1,$95.72 ,95.72
10582,1/27/2024,Electronics,north ,9,$34.08 ,306.72
10583,6/12/2024,Electronics,west,3,$62.20 ,186.6
10584,3/24/2024,Home goods,west,9,$51.82 ,466.38
10585,5/12/2024,Electronics,south,3,$167.16 ,501.48
10586,4/3/2024,sports,east,,$159.66 ,
10587,2/13/2024,Home goods,south,8,$23.34 ,186.72
10588,3/16/2024,Home goods,north ,8,$111.44 ,891.52
10589,2/16/2024,books,north ,6,$71.19 ,427.14
10590,6/25/2024,toys,west,2,$47.18 ,94.36
10591,1/24/2024,toys,south,10,$88.23 ,882.3
10592,2/2/2024,toys,south,7,$139.76 ,978.32
10593,6/25/2024,clothings,south,3,$59.27 ,177.81
10594,3/24/2024,Electronics,west,9,$111.12 ,1000.08
10595,3/18/2024,sports,north ,6,$94.22 ,565.32
10596,3/20/2024,toys,north ,1,$110.81 ,110.81
10597,1/23/2024,sports,south,3,$36.69 ,110.07
10598,3/7/2024,clothings,north ,5,$131.77 ,658.85
10599,5/13/2024,Electronics,north ,8,$80.37 ,642.96
10600,5/26/2024,sports,north ,7,$139.91 ,979.37
10601,3/15/2024,books,south,9,  ,
10602,2/28/2024,books,south,10,$174.00 ,1740
10603,1/18/2024,sports,west,6,$44.67 ,268.02
10604,1/13/2024,Home goods,south,3,$29.87 ,89.61
10605,3/15/2024,Home goods,south,10,$62.91 ,629.1
10606,5/27/2024,books,west,5,$78.19 ,390.95
10607,1/1/2024,Home goods,west,9,$139.37 ,1254.33
10608,3/31/2024,sports,west,7,$170.78 ,1195.46
10609,1/21/2024,sports,east,5,$162.53 ,812.65
10610,3/30/2024,Home goods,west,5,$175.24 ,876.2
10611,3/23/2024,Electronics,south,10,$144.73 ,1447.3
10612,1/8/2024,toys,west,7,$102.42 ,716.94
10613,4/13/2024,sports,south,2,$164.11 ,328.22
10614,5/20/2024,Home goods,east,3,$14.76 ,44.28
10615,6/1/2024,sports,north ,9,$131.67 ,1185.03
10616,2/1/2024,Home goods,south,7,$61.21 ,428.47
10617,6/11/2024,Home goods,west,10,$41.04 ,410.4
10618,5/19/2024,sports,north ,7,$109.45 ,766.15
10619,1/10/2024,Electronics,north ,3,$84.37 ,253.11
10620,3/31/2024,clothings,south,1,$195.65 ,195.65
10621,1/6/2024,sports,north ,8,$92.59 ,740.72
10622,5/19/2024,toys,south,8, Thirty ,
10623,1/6/2024,toys,north ,3,$199.26 ,597.78
10624,4/23/2024,Home goods,west,10,$36.57 ,365.7
10625,3/21/2024,books,north ,10,$143.05 ,1430.5
10626,1/9/2024,Home goods,south,9,$39.17 ,352.53
10627,4/27/2024,Electronics,north ,10,$89.51 ,895.1
10628,4/30/2024,Electronics,east,9,  ,
10629,6/3/2024,sports,south,,$176.86 ,
10630,2/17/2024,Home goods,north ,7,$131.01 ,917.07
10631,4/13/2024,sports,south,3,$22.99 ,68.97
10632,4/8/2024,Electronics,west,6,$18.38 ,110.28
10633,1/15/2024,Home goods,south,6,$47.10 ,282.6
10634,3/30/2024,toys,east,7,$180.27 ,1261.89
10635,1/23/2024,sports,west,1,$51.50 ,51.5
10636,2/15/2024,clothings,south,9,$126.66 ,1139.94
10637,4/22/2024,Home goods,west,6,$112.29 ,673.74
10638,4/26/2024,Home goods,east,9,$83.78 ,754.02
10639,4/15/2024,Electronics,west,2,$101.66 ,203.32
10640,3/8/2024,toys,east,9,$116.94 ,1052.46
10641,1/20/2024,Home goods,east,10,$143.00 ,1430
10642,4/29/2024,Home goods,east,,$196.78 ,
10643,5/13/2024,toys,west,4,$56.05 ,224.2
10644,5/7/2024,clothings,east,8,$181.14 ,1449.12
10645,1/30/2024,Electronics,west,5,$22.26 ,111.3
10646,4/10/2024,books,north ,9,$197.63 ,1778.67
10647,1/16/2024,books,north ,2,$73.06 ,146.12
10648,4/9/2024,books,west,8,$144.98 ,1159.84
10649,4/7/2024,toys,east,10,$40.98 ,409.8
10650,1/29/2024,Home goods,north ,5,$167.13 ,835.65
10651,2/18/2024,books,south,9,$124.91 ,1124.19
10652,3/3/2024,toys,west,6,$179.44 ,1076.64
10653,5/28/2024,clothings,south,8,$91.56 ,732.48
10654,2/8/2024,toys,south,5,$79.24 ,396.2
10655,3/16/2024,toys,west,10,$37.51 ,375.1
10656,4/7/2024,clothings,north ,7,$196.71 ,1376.97
10657,5/12/2024,clothings,west,10,$83.58 ,835.8
10658,4/25/2024,clothings,north ,,$13.45 ,
10659,3/7/2024,books,south,7,$125.07 ,875.49
10660,3/20/2024,clothings,south,9,$168.84 ,1519.56
10661,1/27/2024,sports,north ,3,$188.76 ,566.28
10662,5/12/2024,books,east,3,$110.29 ,330.87
10663,3/29/2024,Electronics,east,5,$124.03 ,620.15
10664,4/23/2024,Home goods,east,5,$97.73 ,488.65
10665,4/4/2024,books,west,10,$38.40 ,384
10666,3/4/2024,toys,west,6,$19.96 ,119.76
10667,6/19/2024,toys,north ,9,$41.01 ,369.09
10668,1/28/2024,toys,west,6,$32.43 ,194.58
10669,6/28/2024,sports,west,10,$83.78 ,837.8
10670,5/16/2024,toys,north ,4,$90.21 ,360.84
10671,1/24/2024,clothings,north ,7,$50.41 ,352.87
10672,3/12/2024,clothings,south,3,$52.81 ,158.43
10673,3/14/2024,books,south,2,$42.80 ,85.6
10674,1/13/2024,toys,west,5,$141.46 ,707.3
10675,4/9/2024,toys,south,6,$186.12 ,1116.72
10676,6/1/2024,toys,south,8,$122.45 ,979.6
10677,4/11/2024,Electronics,east,2,$168.93 ,337.86
10678,6/10/2024,sports,north ,1,$103.96 ,103.96
10679,5/23/2024,books,south,5,$139.50 ,697.5
10680,5/11/2024,sports,south,5,$141.03 ,705.15
10681,5/15/2024,books,east,8,$75.62 ,604.96
10682,1/20/2024,toys,south,4,$115.05 ,460.2
10683,3/15/2024,Home goods,south,4,$180.66 ,722.64
10684,3/1/2024,toys,west,1,$179.64 ,179.64
10685,1/28/2024,clothings,east,3,$89.99 ,269.97
10686,2/16/2024,clothings,east,8,$19.98 ,159.84
10687,5/14/2024,sports,west,4,$183.23 ,732.92
10688,1/13/2024,toys,east,5,$17.05 ,85.25
10689,1/27/2024,Electronics,west,6,$164.74 ,988.44
10690,5/9/2024,books,east,1,$39.38 ,39.38
10691,5/31/2024,books,south,6,$38.28 ,229.68
10692,1/13/2024,toys,east,5,$102.94 ,514.7
10693,4/23/2024,Electronics,west,6,$104.47 ,626.82
10694,5/10/2024,clothings,south,7,$117.64 ,823.48
10695,2/20/2024,Home goods,west,2,$131.07 ,262.14
10696,3/4/2024,Electronics,east,3,$129.67 ,389.01
10697,5/12/2024,clothings,south,1,$124.14 ,124.14
10698,3/29/2024,books,north ,2,$141.30 ,282.6
10699,4/18/2024,sports,north ,3,$27.06 ,81.18
10700,2/25/2024,clothings,south,4,$65.63 ,262.52
10701,5/23/2024,books,west,2,$77.99 ,155.98
10702,4/22/2024,clothings,north ,5,$127.56 ,637.8
10703,6/3/2024,books,west,1,$17.71 ,17.71
10704,6/13/2024,Electronics,east,8,$39.46 ,315.68
10705,2/8/2024,books,east,1,$103.60 ,103.6
10706,3/28/2024,toys,north ,6,$163.39 ,980.34
10707,6/19/2024,sports,west,8,$180.53 ,1444.24
10708,3/9/2024,clothings,west,8,$58.33 ,466.64
10709,4/25/2024,clothings,north ,1,$98.49 ,98.49
10710,4/16/2024,toys,west,5,$77.70 ,388.5
10711,4/24/2024,books,south,5,$48.36 ,241.8
10712,2/27/2024,clothings,west,9,$83.24 ,749.16
10713,1/29/2024,toys,east,1,$115.81 ,115.81
10714,3/13/2024,toys,east,9,$139.82 ,1258.38
10715,3/5/2024,Electronics,east,4,$69.34 ,277.36
10716,6/3/2024,Electronics,south,,$163.21 ,
10717,2/16/2024,Electronics,south,8,$155.43 ,1243.44
10718,6/30/2024,books,south,9,$74.37 ,669.33
10719,6/14/2024,sports,north ,3,$27.08 ,81.24
10720,5/24/2024,Home goods,east,4,$87.49 ,349.96
10721,1/18/2024,sports,east,1,$72.04 ,72.04
10722,6/19/2024,Home goods,west,9,$81.42 ,732.78
10723,3/9/2024,Home goods,east,,$104.91 ,
10724,1/9/2024,Electronics,south,7,$102.91 ,720.37
10725,3/31/2024,toys,north ,3,$138.15 ,414.45
10726,6/9/2024,sports,south,9,$138.72 ,1248.48
10727,4/12/2024,Home goods,south,10,$100.29 ,1002.9
10728,6/2/2024,toys,west,1,$150.69 ,150.69
10729,3/18/2024,sports,east,4,$195.99 ,783.96
10730,3/30/2024,Home goods,south,1,$85.31 ,85.31
10731,5/18/2024,toys,north ,8,$84.55 ,676.4
10732,6/16/2024,clothings,east,4,$148.76 ,595.04
10733,5/13/2024,books,west,3,$128.39 ,385.17
10734,1/10/2024,clothings,west,2,$44.36 ,88.72
10735,2/13/2024,sports,west,3,$194.74 ,584.22
10736,4/16/2024,Home goods,west,3,$19.90 ,59.7
10737,3/19/2024,sports,south,2,$161.96 ,323.92
10738,2/12/2024,toys,north ,8,$113.56 ,908.48
10739,2/7/2024,Home goods,north ,6,$140.40 ,842.4
10740,5/25/2024,sports,south,1,$107.89 ,107.89
10741,3/16/2024,Home goods,south,3,  ,
10742,2/15/2024,books,east,3,$54.62 ,163.86
10743,3/24/2024,Home goods,north ,1,$140.22 ,140.22
10744,1/13/2024,Home goods,west,1,$44.70 ,44.7
10745,4/18/2024,Home goods,north ,8,$199.64 ,1597.12
10746,5/25/2024,Electronics,west,2,$118.24 ,236.48
10747,4/27/2024,toys,west,6,$168.41 ,1010.46
10748,3/26/2024,toys,north ,6,$131.79 ,790.74
10749,5/10/2024,books,north ,9,$16.85 ,151.65
10750,3/14/2024,Electronics,west,,$102.11 ,
10751,2/19/2024,books,west,1,$146.89 ,146.89
10752,2/16/2024,books,south,7,$75.17 ,526.19
10753,3/11/2024,Electronics,south,8,$115.62 ,924.96
10754,1/4/2024,sports,west,4,$33.11 ,132.44
10755,3/23/2024,Home goods,north ,8,$37.01 ,296.08
10756,1/25/2024,clothings,west,8,$149.15 ,1193.2
10757,4/3/2024,Electronics,east,6,$54.46 ,326.76
10758,1/7/2024,books,south,9,$114.04 ,1026.36
10759,5/12/2024,sports,south,8,$124.06 ,992.48
10760,5/4/2024,Electronics,north ,3,$182.50 ,547.5
10761,2/4/2024,Home goods,west,2,$52.38 ,104.76
10762,4/7/2024,clothings,north ,9,$177.43 ,1596.87
10763,5/13/2024,clothings,north ,8,$89.51 ,716.08
10764,3/25/2024,books,south,,$49.97 ,
10765,1/22/2024,toys,south,6,$80.39 ,482.34
10766,5/9/2024,Electronics,north ,6,$28.32 ,169.92
10767,1/16/2024,books,south,4,$55.44 ,221.76
10768,1/14/2024,toys,east,8,$27.91 ,223.28
10769,3/3/2024,Electronics,east,1, Thirty ,
10770,4/22/2024,clothings,north ,9,$198.66 ,1787.94
10771,5/30/2024,clothings,west,1,$152.86 ,152.86
10772,3/30/2024,Home goods,south,3,$134.97 ,404.91
10773,2/19/2024,toys,west,10,$146.89 ,1468.9
10774,4/30/2024,clothings,east,7,$22.46 ,157.22
10775,3/24/2024,toys,north ,9,$17.27 ,155.43
10776,2/9/2024,Home goods,north ,8,$63.00 ,504
10777,2/24/2024,Electronics,east,3,$40.02 ,120.06
10778,1/1/2024,clothings,west,7,$148.06 ,1036.42
10779,2/25/2024,sports,west,4,$171.82 ,687.28
10780,5/6/2024,books,west,3,$140.11 ,420.33
10781,3/3/2024,toys,south,2,$24.15 ,48.3
10782,1/26/2024,clothings,west,2,$91.90 ,183.8
10783,6/26/2024,clothings,south,5,$122.59 ,612.95
10784,6/30/2024,Home goods,north ,3,$119.67 ,359.01
10785,1/15/2024,Electronics,east,5,$163.17 ,815.85
10786,3/12/2024,sports,south,10,$94.54 ,945.4
10787,5/29/2024,clothings,west,9,$45.47 ,409.23
10788,1/24/2024,Electronics,south,8,$38.78 ,310.24
10789,5/19/2024,Home goods,south,6,$127.96 ,767.76
10790,1/14/2024,Electronics,south,,$37.97 ,
10791,4/1/2024,Home goods,south,2,$109.31 ,218.62
10792,1/26/2024,Home goods,west,4,$164.30 ,657.2
10793,2/27/2024,clothings,east,4,$147.54 ,590.16
10794,1/20/2024,Home goods,west,5,$83.10 ,415.5
10795,3/11/2024,Electronics,south,2,$130.88 ,261.76
10796,5/10/2024,books,north ,,$47.04 ,
10797,2/12/2024,Home goods,south,9,$75.08 ,675.72
10798,3/28/2024,sports,west,6,$147.05 ,882.3
10799,3/8/2024,books,west,7,$168.33 ,1178.31
10800,1/26/2024,sports,north ,8, Thirty ,
10801,5/16/2024,clothings,north ,2,$20.03 ,40.06
10802,2/20/2024,toys,east,6,$169.14 ,1014.84
10803,5/30/2024,Home goods,west,8,$108.49 ,867.92
10804,4/12/2024,sports,south,7,$23.39 ,163.73
10805,5/4/2024,books,north ,8,  ,
10806,6/22/2024,clothings,west,2,$84.71 ,169.42
10807,5/18/2024,toys,north ,6,$148.09 ,888.54
10808,5/30/2024,Home goods,south,4,$167.77 ,671.08
10809,3/11/2024,toys,north ,10,$11.91 ,119.1
10810,2/5/2024,Electronics,east,2,$57.74 ,115.48
10811,5/1/2024,toys,east,1,$54.29 ,54.29
10812,6/6/2024,Home goods,north ,1,$18.30 ,18.3
10813,4/5/2024,Home goods,south,5,$145.79 ,728.95
10814,6/14/2024,clothings,west,,$147.10 ,
10815,4/16/2024,clothings,south,3,$134.79 ,404.37
10816,6/8/2024,sports,east,5,$180.34 ,901.7
10817,2/15/2024,clothings,south,7,  ,
10818,2/5/2024,toys,north ,2,$118.73 ,237.46
10819,4/12/2024,Home goods,south,5,$168.36 ,841.8
10820,4/27/2024,clothings,east,2,$194.82 ,389.64
10821,4/8/2024,clothings,east,,$139.20 ,
10822,5/14/2024,Home goods,north ,8,$129.50 ,1036
10823,3/31/2024,sports,west,3,$84.80 ,254.4
10824,5/16/2024,sports,south,7,$63.86 ,447.02
10825,6/28/2024,sports,west,5,$51.80 ,259
10826,4/14/2024,clothings,north ,4,$166.20 ,664.8
10827,2/3/2024,Home goods,west,3,$94.71 ,284.13
10828,5/7/2024,books,east,2,$37.87 ,75.74
10829,4/27/2024,sports,north ,4,$142.14 ,568.56
10830,1/9/2024,clothings,south,2,$66.84 ,133.68
10831,3/2/2024,clothings,west,5,$164.04 ,820.2
10832,3/6/2024,clothings,north ,3,$181.49 ,544.47
10833,5/2/2024,toys,south,8,$86.43 ,691.44
10834,6/16/2024,toys,west,1,$48.80 ,48.8
10835,1/10/2024,toys,east,3,$167.17 ,501.51
10836,3/29/2024,sports,east,5,$13.30 ,66.5
10837,1/7/2024,clothings,north ,3,$77.37 ,232.11
10838,5/2/2024,clothings,west,,$151.53 ,
10839,2/20/2024,Home goods,east,8,$132.45 ,1059.6
10840,3/7/2024,Electronics,south,,$76.68 ,
10841,5/28/2024,books,north ,10,$198.67 ,1986.7
10842,4/3/2024,toys,west,4,$113.26 ,453.04
10843,4/18/2024,toys,south,8,$179.48 ,1435.84
10844,1/10/2024,sports,west,7,$39.15 ,274.05
10845,6/3/2024,sports,north ,1,$62.29 ,62.29
10846,2/28/2024,Home goods,east,7,$128.39 ,898.73
10847,6/13/2024,Electronics,north ,6,$197.47 ,1184.82
10848,6/3/2024,toys,west,5,$172.79 ,863.95
10849,1/17/2024,toys,west,6,$191.31 ,1147.86
10850,3/29/2024,Electronics,south,6,  ,
10851,3/5/2024,clothings,west,6,$149.11 ,894.66
10852,5/16/2024,Electronics,north ,7,$77.55 ,542.85
10853,6/10/2024,books,west,, Thirty ,
10854,2/12/2024,Electronics,east,9,$136.52 ,1228.68
10855,5/12/2024,sports,east,8,$85.23 ,681.84
10856,4/19/2024,sports,west,7,$111.41 ,779.87
10857,2/17/2024,sports,north ,2,$29.99 ,59.98
10858,4/2/2024,clothings,north ,10,$76.92 ,769.2
10859,4/20/2024,books,east,10,$126.48 ,1264.8
10860,5/17/2024,Home goods,south,2,$79.38 ,158.76
10861,5/19/2024,Electronics,west,,$38.35 ,
10862,6/25/2024,sports,north ,2,$39.13 ,78.26
10863,5/20/2024,sports,east,7,$130.52 ,913.64
10864,5/19/2024,sports,south,2,$119.68 ,239.36
10865,5/9/2024,toys,west,9,$123.95 ,1115.55
10866,4/28/2024,Home goods,south,4,$19.65 ,78.6
10867,2/9/2024,Electronics,north ,2,$155.79 ,311.58
10868,2/18/2024,books,north ,7,$193.15 ,1352.05
10869,5/25/2024,sports,south,6,$104.98 ,629.88
10870,6/30/2024,Home goods,south,10,$36.06 ,360.6
10871,2/21/2024,sports,east,10,$70.77 ,707.7
10872,6/3/2024,sports,south,8,$82.79 ,662.32
10873,6/5/2024,clothings,east,9,$21.78 ,196.02
10874,4/14/2024,Home goods,north ,8,$33.89 ,271.12
10875,2/9/2024,clothings,west,1,$160.03 ,160.03
10876,3/28/2024,clothings,south,6,$153.77 ,922.62
10877,1/20/2024,Home goods,west,3,$158.32 ,474.96
10878,2/15/2024,Home goods,north ,8,$143.62 ,1148.96
10879,5/3/2024,sports,south,2, Thirty ,
10880,2/29/2024,books,west,2,$172.30 ,344.6
10881,2/10/2024,Electronics,north ,3,$123.43 ,370.29
10882,1/30/2024,toys,east,10,$101.37 ,1013.7
10883,3/5/2024,toys,north ,1,$121.82 ,121.82
10884,4/22/2024,books,north ,5,$55.59 ,277.95
10885,1/16/2024,Home goods,east,8,$165.87 ,1326.96
10886,3/10/2024,Electronics,south,2,$73.91 ,147.82
10887,6/26/2024,clothings,north ,10,$53.00 ,530
10888,2/20/2024,sports,north ,6,$40.96 ,245.76
10889,3/26/2024,Home goods,east,10,$88.60 ,886
10890,1/30/2024,Home goods,east,5,$199.33 ,996.65
10891,1/31/2024,toys,east,8,  ,
10892,2/29/2024,sports,west,4,$119.22 ,476.88
10893,1/29/2024,sports,east,1,$64.62 ,64.62
10894,6/3/2024,sports,west,4,$169.86 ,679.44
10895,5/6/2024,Electronics,north ,3,$199.56 ,598.68
10896,1/28/2024,Home goods,west,5,$59.92 ,299.6
10897,6/9/2024,sports,north ,4,$13.74 ,54.96
10898,5/3/2024,Home goods,south,10,$192.82 ,1928.2
10899,1/10/2024,sports,west,9,$54.49 ,490.41
10900,3/12/2024,Electronics,south,,$107.33 ,
10901,1/6/2024,Electronics,west,6,$53.38 ,320.28
10902,3/26/2024,books,west,6,$146.48 ,878.88
10903,6/11/2024,Home goods,north ,1,$71.65 ,71.65
10904,3/2/2024,toys,south,9,$92.07 ,828.63
10905,5/11/2024,books,east,10,$96.64 ,966.4
